file,writer_id,split,page
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\243-P18.wptt,243,Test,243-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\243-P19.wptt,243,Train,243-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\243-P20.wptt,243,Train,243-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\264-P16.wptt,264,Train,264-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\264-P17.wptt,264,Train,264-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\264-P18.wptt,264,Test,264-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\264-P19.wptt,264,Train,264-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\264-P20.wptt,264,Train,264-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\244-P16.wptt,244,Train,244-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\244-P17.wptt,244,Train,244-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\244-P18.wptt,244,Test,244-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\244-P19.wptt,244,Train,244-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\244-P20.wptt,244,Train,244-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\266-P16.wptt,266,Train,266-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\266-P17.wptt,266,Test,266-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\266-P18.wptt,266,Train,266-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\266-P19.wptt,266,Train,266-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\266-P20.wptt,266,Train,266-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\245-P16.wptt,245,Test,245-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\245-P17.wptt,245,Train,245-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\245-P18.wptt,245,Train,245-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\245-P19.wptt,245,Train,245-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\245-P20.wptt,245,Train,245-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\267-P16.wptt,267,Test,267-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\267-P17.wptt,267,Train,267-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\267-P18.wptt,267,Train,267-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\267-P19.wptt,267,Train,267-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\267-P20.wptt,267,Train,267-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\247-P16.wptt,247,Train,247-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\247-P17.wptt,247,Test,247-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\247-P18.wptt,247,Train,247-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\247-P19.wptt,247,Train,247-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\247-P20.wptt,247,Train,247-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\269-P16.wptt,269,Train,269-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\269-P17.wptt,269,Train,269-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\269-P18.wptt,269,Train,269-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\269-P19.wptt,269,Test,269-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\269-P20.wptt,269,Train,269-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\249-P16.wptt,249,Train,249-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\249-P17.wptt,249,Train,249-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\249-P18.wptt,249,Test,249-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\249-P19.wptt,249,Train,249-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\249-P20.wptt,249,Train,249-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\270-P16.wptt,270,Train,270-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\270-P17.wptt,270,Train,270-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\270-P18.wptt,270,Train,270-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\270-P19.wptt,270,Train,270-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\270-P20.wptt,270,Test,270-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\251-P16.wptt,251,Train,251-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\251-P17.wptt,251,Test,251-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\251-P18.wptt,251,Train,251-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\251-P19.wptt,251,Train,251-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\251-P20.wptt,251,Train,251-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\307-P16.wptt,307,Train,307-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\307-P17.wptt,307,Train,307-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\307-P18.wptt,307,Train,307-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\307-P19.wptt,307,Test,307-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\307-P20.wptt,307,Train,307-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\289-P16.wptt,289,Test,289-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\289-P17.wptt,289,Train,289-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\289-P18.wptt,289,Train,289-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\289-P19.wptt,289,Train,289-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\289-P20.wptt,289,Train,289-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\288-P20.wptt,288,Test,288-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\288-P16.wptt,288,Train,288-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\288-P17.wptt,288,Train,288-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\288-P18.wptt,288,Train,288-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\288-P19.wptt,288,Train,288-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\272-P16.wptt,272,Train,272-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\272-P17.wptt,272,Train,272-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\272-P18.wptt,272,Train,272-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\272-P19.wptt,272,Test,272-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\272-P20.wptt,272,Train,272-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\290-P16.wptt,290,Test,290-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\290-P17.wptt,290,Train,290-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\290-P18.wptt,290,Train,290-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\290-P19.wptt,290,Train,290-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\290-P20.wptt,290,Train,290-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\273-P16.wptt,273,Train,273-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\273-P17.wptt,273,Train,273-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\273-P18.wptt,273,Test,273-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\273-P19.wptt,273,Train,273-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\273-P20.wptt,273,Train,273-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\291-P16.wptt,291,Train,291-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\291-P17.wptt,291,Train,291-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\291-P18.wptt,291,Test,291-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\291-P19.wptt,291,Train,291-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\291-P20.wptt,291,Train,291-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\274-P16.wptt,274,Train,274-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\274-P17.wptt,274,Test,274-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\274-P18.wptt,274,Train,274-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\274-P19.wptt,274,Train,274-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\274-P20.wptt,274,Train,274-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\292-P16.wptt,292,Train,292-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\292-P17.wptt,292,Train,292-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\292-P18.wptt,292,Train,292-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\292-P19.wptt,292,Train,292-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\292-P20.wptt,292,Test,292-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\275-P16.wptt,275,Test,275-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\275-P17.wptt,275,Train,275-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\275-P18.wptt,275,Train,275-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\275-P19.wptt,275,Train,275-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\275-P20.wptt,275,Train,275-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\294-P16.wptt,294,Train,294-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\294-P17.wptt,294,Test,294-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\294-P18.wptt,294,Train,294-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\294-P19.wptt,294,Train,294-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\294-P20.wptt,294,Train,294-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\277-P16.wptt,277,Test,277-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\277-P17.wptt,277,Train,277-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\277-P18.wptt,277,Train,277-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\277-P19.wptt,277,Train,277-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\277-P20.wptt,277,Train,277-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\295-P16.wptt,295,Test,295-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\295-P17.wptt,295,Train,295-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\295-P18.wptt,295,Train,295-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\295-P19.wptt,295,Train,295-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\295-P20.wptt,295,Train,295-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\279-P16.wptt,279,Train,279-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\279-P17.wptt,279,Test,279-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\279-P18.wptt,279,Train,279-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\279-P19.wptt,279,Train,279-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\279-P20.wptt,279,Train,279-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\296-P16.wptt,296,Train,296-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\296-P17.wptt,296,Train,296-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\296-P18.wptt,296,Train,296-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\296-P19.wptt,296,Train,296-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\296-P20.wptt,296,Test,296-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\280-P16.wptt,280,Train,280-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\280-P17.wptt,280,Train,280-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\280-P18.wptt,280,Train,280-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\280-P19.wptt,280,Test,280-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\280-P20.wptt,280,Train,280-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\298-P16.wptt,298,Test,298-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\298-P17.wptt,298,Train,298-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\298-P18.wptt,298,Train,298-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\298-P19.wptt,298,Train,298-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\298-P20.wptt,298,Train,298-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\281-P16.wptt,281,Train,281-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\281-P17.wptt,281,Train,281-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\281-P18.wptt,281,Test,281-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\281-P19.wptt,281,Train,281-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\281-P20.wptt,281,Train,281-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\299-P16.wptt,299,Train,299-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\299-P17.wptt,299,Train,299-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\299-P18.wptt,299,Train,299-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\299-P19.wptt,299,Train,299-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\299-P20.wptt,299,Test,299-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\283-P16.wptt,283,Train,283-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\283-P17.wptt,283,Test,283-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\283-P18.wptt,283,Train,283-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\283-P19.wptt,283,Train,283-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\283-P20.wptt,283,Train,283-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\301-P16.wptt,301,Test,301-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\301-P17.wptt,301,Train,301-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\301-P18.wptt,301,Train,301-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\301-P19.wptt,301,Train,301-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\301-P20.wptt,301,Train,301-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\284-P16.wptt,284,Train,284-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\284-P17.wptt,284,Test,284-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\284-P18.wptt,284,Train,284-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\284-P19.wptt,284,Train,284-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\284-P20.wptt,284,Train,284-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\303-P16.wptt,303,Test,303-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\303-P17.wptt,303,Train,303-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\303-P18.wptt,303,Train,303-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\303-P19.wptt,303,Train,303-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\303-P20.wptt,303,Train,303-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\285-P16.wptt,285,Train,285-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\285-P17.wptt,285,Train,285-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\285-P18.wptt,285,Train,285-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\285-P19.wptt,285,Train,285-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\285-P20.wptt,285,Test,285-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\304-P16.wptt,304,Train,304-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\304-P17.wptt,304,Test,304-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\304-P18.wptt,304,Train,304-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\304-P19.wptt,304,Train,304-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\304-P20.wptt,304,Train,304-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\286-P16.wptt,286,Train,286-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\286-P17.wptt,286,Train,286-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\286-P18.wptt,286,Train,286-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\286-P19.wptt,286,Train,286-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\286-P20.wptt,286,Test,286-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\305-P16.wptt,305,Test,305-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\305-P17.wptt,305,Train,305-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\305-P18.wptt,305,Train,305-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\305-P19.wptt,305,Train,305-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\305-P20.wptt,305,Train,305-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\287-P16.wptt,287,Train,287-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\287-P17.wptt,287,Test,287-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\287-P18.wptt,287,Train,287-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\287-P19.wptt,287,Train,287-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\287-P20.wptt,287,Train,287-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\306-P16.wptt,306,Train,306-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\306-P17.wptt,306,Train,306-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\306-P18.wptt,306,Train,306-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\306-P19.wptt,306,Test,306-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\306-P20.wptt,306,Train,306-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\338-P17.wptt,338,Train,338-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\338-P16.wptt,338,Train,338-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\338-P18.wptt,338,Train,338-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\338-P19.wptt,338,Train,338-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\338-P20.wptt,338,Test,338-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\322-P20.wptt,322,Test,322-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\322-P19.wptt,322,Train,322-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\322-P16.wptt,322,Train,322-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\322-P17.wptt,322,Train,322-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\322-P18.wptt,322,Train,322-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\323-P16.wptt,323,Train,323-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\323-P17.wptt,323,Train,323-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\323-P18.wptt,323,Train,323-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\323-P19.wptt,323,Test,323-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\323-P20.wptt,323,Train,323-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\308-P16.wptt,308,Train,308-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\308-P17.wptt,308,Test,308-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\308-P18.wptt,308,Train,308-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\308-P19.wptt,308,Train,308-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\308-P20.wptt,308,Train,308-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\324-P16.wptt,324,Train,324-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\324-P17.wptt,324,Train,324-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\324-P18.wptt,324,Train,324-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\324-P19.wptt,324,Test,324-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\324-P20.wptt,324,Train,324-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\309-P16.wptt,309,Test,309-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\309-P17.wptt,309,Train,309-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\309-P18.wptt,309,Train,309-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\309-P19.wptt,309,Train,309-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\309-P20.wptt,309,Train,309-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\325-P16.wptt,325,Train,325-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\325-P17.wptt,325,Train,325-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\325-P18.wptt,325,Test,325-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\325-P19.wptt,325,Train,325-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\325-P20.wptt,325,Train,325-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\310-P16.wptt,310,Train,310-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\310-P17.wptt,310,Test,310-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\310-P18.wptt,310,Train,310-P18
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\310-P19.wptt,310,Train,310-P19
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\310-P20.wptt,310,Train,310-P20
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\327-P16.wptt,327,Train,327-P16
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\327-P17.wptt,327,Train,327-P17
F:\PycharmProjects\DeepWriterID-v2\\data\raw\WPTT2.0-Train\327-P18.wptt,327,Train,327-P18
